ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
5215,2017-02-17,Región del Pacífico,Departamento de Masaya,Local,Mitin o concentración,NA,Familia de José Luis Aguirre,Grupos y/u organizaciones de vecinos y vecinas,NA,Exigir justicia y liberación de José Luis Aguirre,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Juzgados de Masaya,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,Uso de fuerza policial,Familiares de José Luis Aguirre protestaron frente a los complejos judiciales de Masaya para exigir la liberación del detenido. Aducen la inocencia debido a pruebas sostenidas. En el mitin hubo confrontación con la contraparte litigante.,La Prensa: Arman trifulca por detenido en Juzgados de Masaya (2018-02-17)
5216,2017-02-26,Región del Pacífico,Departamento de Managua,Local,Marcha,NA,Patoral Familiar,Grupos y/u organizaciones religiosas,De católicos/as,Marchar por la persistencia de la Ley contra el Aborto Terapéutico.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En favor de leyes, reglamentos, planes y/o decretos",Asamblea Nacional,Asamblea Legislativa,No registrado,Participación conjunta,General,No registrado o no existencia,Feligreses de la Arquidiócesis de Managua marcharon por las calles de Managua para mostrar su apoyo a la Ley contra el aborto terapéutico y a favor de las familias nicaraguenses. La acción concluyó con celebraciones litúrgicas en la catedral Metropolitana.,El 19: Católicos marchan por la vida (2017-02-26)
5217,2017-02-02,Región del Pacífico,Departamento de Masaya,Local,Mitin o concentración,NA,Comerciantes del Mercado de Masaya,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Rechazar la amenaza de desalojo por parte de la Alcadía de Masaya.,Defensa del trabajo y las condiciones laborales,Defensa de ventas callejeras y ambulantes,Orlando Noguera,Alcalde Municipal,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Comerciantes de la terminal de buses del mercado municipal de Masaya realizaron una protesta en la entrada de los buses intermunicipales para  dialogar con el alcalde de esta ciudad, Orlando Noguera, pquien amenaza con desalojar de la terminal.

","Hoy: Comerciantes de Masaya protestan ante amenaza de desalojo (2017-02-02), La Prensa: Comerciantes de Masaya temen desalojo de terminal (2017-02-02)"
5218,2017-02-20,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Comerciantes del Mercado Roberto Huembes,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Solicitar reubicación de zapateros,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,CONMEMA,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Comerciantes establecidos en el costado sur del Centro de desarrollo Infantil (CDI) del Roberto Huembes, se opusieron a través de una concentración a  que diez zapateros sean ubicados en el sector. Los comerciantes aducen que los zapateros están invadiendo su frente, estos últimos indicaron que se retiraran del lugar solo si Commema los ubica en otro sitio.

",Hoy: Conflicto en el Huembes por reubicación de zapateros (2017-02-20)
5219,2017-02-19,Región del Pacífico,Departamento de Chinandega,Local,Mitin o concentración,NA,Partidarios del Movimiento Ciudadanos por la Libertad,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Rechazar elecciones de la directiva del Movimiento,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,Ciudadanos por la Libertad,Partidos Políticos,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Simpatizantes del Movimiento Ciudadanos por la Libertad protestaron en rechazo a los resultados de las elecciones de la junta directiva een el municipio de Chinandega de cara a las elecciones de Noviembre. Un grupo que apoyaba al concejal liberal Carlos Delgado Osorto indicó que el proceso fue un fraude.
",La Prensa: Elección bajo protesta en Chinandega (2017-02-19)
5220,2017-02-02,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Instituto Nacional de Defensa al Consumidor (Indec),Grupos y/u organizaciones de usuarios y usuarias,NA,Exigir la regulación y fiscalización de la prestación de los servicios públicos a la población.,"Mejora y/o defensa en el acceso, calidad y costo de los servicios públicos","Mejora y/o defensa en el acceso, calidad y costo de los servicios de otros servicios públicos","MIFIC, TELCOR Y MTI",Ministerios,No registrado,No registrada o no existencia de alianzas,General,No registrado o no existencia,"El Instituto Nacional de Defensa al Consumidor (Indec) realizó una concentración para exigir al Ministerio de Fomento, Industria y Comercio, TELCOR y MTI para que  cumplan con su rol de controlar, regular y fiscalizar la prestación de los servicios públicos a la población.",La Prensa: Entes regularoes no atienden denuncias de consumidores (2017-02-21)
5221,2017-02-09,Región del Pacífico,Departamento de Managua,Nacional,Reunión con autoridades,NA,Sindicalistas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Negociar salario mínimo,Defensa del trabajo y las condiciones laborales,Aumento salarial,MITRAB Y COSEP,Ministerios,Acuerdo de negociar,Participación conjunta,General,No registrado o no existencia,"Sindicatos continúan en la  mesa negociadora del Salario Mínimo, con acusaciones al Consejo Superior de la Empresa Privada por no enviar representantes. La titular del Ministerio del Trabajo (Mitrab),  Alba Luz Torres dijo a los miembros de la mesa que debido a la falta de quórum se suspendía la reunión y fue reprogramada.",La Prensa: Fracasa sexta reunión del salario Mínimo (2017-02-09)
5222,2017-02-14,Región del Pacífico,Departamento de León,Local,Huelga de hambre,NA,Taxistas Piratas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Formalizar trabajo de Taxistas,Defensa del trabajo y las condiciones laborales,Defensa del servicio de transporte informal,Alcaldía de León,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Treinta personas que se autodenominaron “taxistas piratas” iniciaron una huelga de hambre indefinida, solicitando a las autoridades se les autoricen las concesiones correspondientes luego de múltiples años trabajando como cadetes de taxis para otros dueños. Exigen que se les otorgue una placa para trabajar legalmente. 

",La Prensa: Huelga de hambre por concesiones en León (2017-02-14)
5223,2017-02-01,Región Atlántica,Región Autónoma Atlántico Norte,Regional,Marcha,NA,Indígenas Miskitos,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Indígenas,"Reclamar la inmediata libertad de Paterio Leman, líder comunitario detenido por supuesta quema de un plantel de una empresa extranjera",Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Policía Nacional,Ministerios,No registrado,Participación conjunta,Particular,Presencia policial,"Un grupo de indígenas miskitos marchó en Waspam, para reclamar la inmediata libertad de Paterio Leman, líder comunitario detenido por la quema de un plantel de una empresa extranjera que impulsa un proyecto de extracción de materia prima de resina y por secuestro de otros comunitarios.

Dirigentes del partido de Yatama, alegaron que la quema no fue intencional, sino que la mismo ocurrió cuando algún comunitario lanzó una colilla de cigarro, lo que es común en estos tiempos por los fuertes vientos. Expresaron que los comunitarios han advertido que si Paterio no es liberado colocarán tranques en Waspam.",La Prensa: Indígenas miskitos demandan libertad de líder comunitario (2017-02-02)
5224,2017-02-12,Región del Pacífico,Departamento de Managua,Local,Marcha,NA,Motociclistas de la capital,Grupos y/u organizaciones de usuarios y usuarias,NA,Nueva reforma a la Ley de Tránsito en Nicaragua,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En contra de leyes, reglamentos, planes y/o decretos",Asamblea Nacional,Asamblea Legislativa,No registrado,No registrada o no existencia de alianzas,General,Presencia policial,"Un grupo de motociclistas realizaron una marcha de tres kilómetros sobre sus motos por las principales vías de Managua en reclamo por las altas multas y en demanda de una nueva reforma a Ley de Tránsito vigente desde abril de 2014, aduciendo que las multas aplicadas son altas. 
","El Nuevo Diario: Motociclistas demandan una nueva reforma a la Ley de Tránsito en Nicaragua (2017-02-12), La Prensa: Motorizados protestan por altas multas en Managua (2017-02-12)"
5225,2017-02-03,Región del Pacífico,Departamento de Managua,Nacional,Reunión con autoridades,NA,Sindicalistas,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Negociar salario mínimo,Defensa del trabajo y las condiciones laborales,Aumento salarial,MITRAB Y COSEP,Ministerios,Acuerdo de negociar,Participación conjunta,General,No registrado o no existencia,"Continúan las negociaciones de los sindicatos con el sector privado para definir nuevos salarios mínimos. Al margen de la ausencia de una propuesta de ajuste al salario mínimo por parte del Consejo Superior de la Empresa Privada (Cosep), los miembros de la comisión negociadora de la paga mínima están a punto de alcanzar el consenso. La mayoría de los miembros de la comisión coinciden en que debe haber un aumento anual generalizado del nueve por ciento y diez por ciento para el campo.",La Prensa: Negociaciones del ajuste al salario mínimo en la recta final (2017-02-03)
5226,2017-02-10,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Movimiento Renovador Sandinista,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Exigir transformaciones electorales,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,CSE,Poder Electoral,No registrado,No registrada o no existencia de alianzas,General,No registrado o no existencia,"Jóvenes  pertenencientes al Movimiento Renovador Sandinista organizaron un mitín frente a la Universidad Centroamericana para exigir transformaciones electorales, cambios para mejorar la educación y cambios para que haya independencia en los poderes del Estado.",La Prensa: Organizan marcha Azul y Blanco en Managua (2017-02-10)
5227,2017-02-21,Región del Pacífico,Departamento de Managua,Local,Huelga de hambre,NA,Miembros de la organización política Juventud Rebelde,Grupos y/u organizaciones de ciudadanos y ciudadanas,NA,Rechazar acuerdos con la OEA sobre procesos electorales,Fiscalización de la función pública y rendición de cuentas,Lucha por procesos electorales,Organización de Estados Americanos,Entidad internacional,No diálogo,No registrada o no existencia de alianzas,Particular,Desalojo,"Un grupo de cinco jóvenes pertenecientes a la organización Juventud Rebelde decidió iniciar una huelga de hambre frente a las instalaciones de la Organización de Estados Americanos (OEA), en rechazo a los acuerdos que el secretario general de ese organismo, Luis Almagro, suscribió con el presidente Daniel Ortega, el pasado 20 de enero.El grupo de jóvenes fue desalojado y agredido por la policía y turbas plantón sin mediar palabra.",La Prensa: Policía impide protesta frente a oficinas de OEA (2017-02-21)
5228,2017-02-16,Región del Pacífico,Departamento de Rivas,Local,Marcha,NA,Lugareños de San Juan del Sur,Grupos y/u organizaciones de vecinos y vecinas,NA,"Exigir acceso libre a Playa Escameca, bloqueado por Empresa turística.","Mejora y/o defensa en el acceso, calidad y costo de la infraestructura pública",NA,ESCAMECA GRANDE S.A.,Empresas privadas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Pobladores de San Juan del Sur realizaron una marcha y luego un plantón frente a la Alcaldía para reclamar el acceso a la playa en Escameca y acusaron a los inversionistas de la empresa ESCAMECA GRANDE S.A. de cerrar el paso a  la playa. La protesta se debe además en solidaridad con cinco mujeres, a quienes les fue destruido un local en playa Escameca, conocido como El Rancho de las Tortugas, detalló Álvaro Mora Bello, de 29 años, habitante de Escameca.",La Prensa: Resurge conflicto en playa Escameca (2017-02-17)
5229,2017-02-03,Región Norte Central,Departamento de Chontales,Local,Reunión con autoridades,NA,Taxistas de Juigalpa,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Exigir mayor regulación del transporte privado.,Defensa del trabajo y las condiciones laborales,Defensa de las convenciones colectivas,IRTRAMMA y Alcaldía de Juigalpa,Instituciones descentralizadas y/o autónomas,Arreglo inmediato,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Los Taxistas formalizador de Juigalpa se reunieron con autoridades del IRTRAMMA y la alcadía de Juigalpa para solicitar mayor regulación del transporte intermunicipal y la eliminación de los piratas. Lluego de la huelga realizada días antes, las autoridades accedieron a las demandas. 
",La Prensa: Sacarán a taxistas ilegales en Juigalpa (2017-02-03)
